Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom2,Bathroom,Car,BuildingArea,CouncilArea,Lattitude,Longtitude,Propertycount,Age,metropolitan,victoria,Missing_Price
Hampton,3,h,1520000,2017-09-16,13.8,3188,3,1,3.0,126.0,Moreland,-37.94515,145.01886000000005,5454,55.0,1,0,0
Hampton,4,h,2550000,2017-09-16,13.8,3188,4,2,2.0,126.0,Moreland,-37.93478,145.01156,5454,32.0,1,0,0
Hampton,4,h,1820000,2017-09-16,13.8,3188,4,2,2.0,423.0,Moreland,-37.93598,145.01152,5454,85.0,1,0,0
Glen Iris,3,t,1333000,2017-09-16,7.3,3146,3,2,1.0,126.0,Moreland,-37.85289,145.0944,10412,75.0,1,0,0
Aspendale,3,h,1300000,2017-09-16,21.5,3195,3,2,2.0,126.0,Moreland,-38.02094,145.09736999999996,2824,65.0,1,0,0
Wollert,2,t,401000,2017-09-23,25.5,3750,2,1,1.0,126.0,Moreland,-37.61379,145.03296,2940,13.0,1,0,0
Yarraville,3,h,1360000,2017-09-23,6.3,3013,3,1,1.0,128.0,Moreland,-37.81279,144.87717,6543,95.0,1,0,0
Fitzroy,3,h,1210000,2017-09-23,2.1,3065,3,1,2.0,126.0,Moreland,-37.79451,144.98208,5825,50.0,1,0,0
Ferntree Gully,2,h,775000,2017-09-23,24.8,3156,2,1,1.0,110.0,Moreland,-37.87101,145.26641999999995,10788,75.0,1,0,0
Ferntree Gully,3,h,791100,2017-09-23,24.8,3156,3,2,2.0,126.0,Moreland,-37.89335,145.27924,10788,45.0,1,0,0
Fawkner,4,h,800000,2017-09-23,13.1,3060,4,3,2.0,203.0,Moreland,-37.7166,144.97665,5070,10.0,1,0,0
Essendon,3,h,1710000,2017-09-23,7.5,3040,3,1,2.0,126.0,Moreland,-37.74903,144.89924,9264,55.0,1,0,0
Epping,3,h,552500,2017-09-23,19.6,3076,3,1,1.0,126.0,Moreland,-37.63854,145.05178999999995,10926,29.0,1,0,0
Epping,3,h,625000,2017-09-23,19.6,3076,3,1,2.0,113.0,Moreland,-37.65843,145.03091,10926,35.0,1,0,0
Epping,3,h,646000,2017-09-23,19.6,3076,3,2,2.0,114.0,Moreland,-37.64206,145.03703000000004,10926,46.0,1,0,0
Edithvale,3,h,950000,2017-09-23,27.0,3196,3,1,2.0,146.0,Moreland,-38.03288,145.11678,2546,45.0,1,0,0
Edithvale,3,h,837000,2017-09-23,27.0,3196,3,1,1.0,126.0,Moreland,-38.03804,145.11728,2546,50.0,1,0,0
Doreen,2,h,365500,2017-09-23,25.9,3754,2,1,2.0,126.0,Moreland,-37.60835,145.12073,7254,13.5,0,1,0
Donvale,3,u,775000,2017-09-23,16.1,3111,3,2,1.0,107.0,Moreland,-37.79937,145.18164,4790,55.0,1,0,0
Fitzroy,2,h,1300000,2017-09-23,2.1,3065,2,1,1.0,124.0,Moreland,-37.79395,144.97698,5825,25.0,1,0,0
Doncaster East,5,h,1890000,2017-09-23,14.3,3109,5,2,2.0,126.0,Moreland,-37.78628,145.1667,10999,50.0,1,0,0
Doncaster,4,h,1260000,2017-09-23,12.4,3108,4,3,3.0,126.0,Moreland,-37.77871,145.10356000000004,9028,55.0,1,0,0
Diamond Creek,4,h,990000,2017-09-23,21.8,3089,4,3,2.0,315.0,Moreland,-37.65972,145.159,4258,13.0,0,1,0
Derrimut,4,h,695000,2017-09-23,14.7,3030,4,2,2.0,126.0,Moreland,-37.78763,144.75963000000004,2276,15.0,1,0,0
Delahey,3,h,563000,2017-09-23,18.0,3037,3,2,2.0,126.0,Moreland,-37.72438,144.7655,2898,30.0,1,0,0
Delahey,3,h,607500,2017-09-23,18.0,3037,3,2,2.0,142.0,Moreland,-37.71046,144.77043,2898,25.0,1,0,0
Deer Park,3,h,632000,2017-09-23,14.8,3023,3,1,1.0,118.0,Moreland,-37.77224,144.77381,6388,65.0,1,0,0
Croydon,5,h,1180000,2017-09-23,23.0,3136,5,3,3.0,285.0,Moreland,-37.79773,145.26956,11925,13.0,1,0,0
Croydon,3,h,840500,2017-09-23,23.0,3136,3,1,2.0,126.0,Moreland,-37.78297,145.28774,11925,55.0,1,0,0
Craigieburn,3,h,552000,2017-09-23,20.6,3064,3,2,2.0,143.0,Moreland,-37.57869,144.91069,15510,15.0,1,0,0
Craigieburn,4,h,475000,2017-09-23,20.6,3064,4,2,1.0,146.0,Moreland,-37.58364,144.90804,15510,14.0,1,0,0
Craigieburn,4,h,600000,2017-09-23,20.6,3064,4,2,2.0,177.0,Moreland,-37.58905,144.93658,15510,22.0,1,0,0
Craigieburn,4,h,735000,2017-09-23,20.6,3064,4,2,2.0,255.0,Moreland,-37.57383,144.92424,15510,19.0,1,0,0
Doncaster East,4,h,1310000,2017-09-23,14.3,3109,4,2,2.0,126.0,Moreland,-37.77472,145.15197,10999,45.0,1,0,0
Fitzroy North,3,h,1730000,2017-09-23,3.6,3068,3,2,2.0,126.0,Moreland,-37.78305,144.97997,6244,125.0,1,0,0
Flemington,2,h,1100000,2017-09-23,3.4,3031,2,1,1.0,126.0,Moreland,-37.78749,144.93203,3593,95.0,1,0,0
Flemington,2,u,452500,2017-09-23,3.4,3031,2,1,1.0,54.0,Moreland,-37.783,144.93204,3593,55.0,1,0,0
Hoppers Crossing,3,h,568000,2017-09-23,18.4,3029,3,2,2.0,126.0,Moreland,-37.87695,144.69953,13830,52.0,1,0,0
Hoppers Crossing,4,h,537000,2017-09-23,18.4,3029,4,2,2.0,126.0,Moreland,-37.87373,144.69131000000004,13830,42.5,1,0,0
Hoppers Crossing,3,h,550000,2017-09-23,18.4,3029,3,1,2.0,126.0,Moreland,-37.86866,144.69356000000005,13830,45.0,1,0,0
Hoppers Crossing,3,h,650000,2017-09-23,18.4,3029,3,2,2.0,174.0,Moreland,-37.85152,144.70802,13830,42.5,1,0,0
Highett,4,h,1911000,2017-09-23,16.0,3190,4,3,2.0,302.0,Moreland,-37.94964,145.02753,4794,20.0,1,0,0
Heidelberg Heights,3,h,915000,2017-09-23,8.8,3081,3,2,2.0,126.0,Moreland,-37.73098,145.06043,2947,65.0,1,0,0
Heidelberg,3,h,985000,2017-09-23,8.9,3084,3,1,2.0,118.0,Moreland,-37.74821,145.06933,2890,70.0,1,0,0
Hawthorn East,3,h,3600000,2017-09-23,6.2,3123,3,2,2.0,158.0,Moreland,-37.83543,145.04606,6482,96.0,1,0,0
Hampton East,4,h,1125000,2017-09-23,13.8,3188,4,1,1.0,175.0,Moreland,-37.94312,145.0244,2356,75.0,1,0,0
Hampton,4,h,2500000,2017-09-23,13.8,3188,4,2,4.0,199.0,Moreland,-37.92983,145.00167,5454,45.0,1,0,0
Hampton,4,t,2000000,2017-09-23,13.8,3188,4,3,2.0,275.0,Moreland,-37.937,145.01169,5454,15.0,1,0,0
Hampton,4,h,1800000,2017-09-23,13.8,3188,4,1,2.0,126.0,Moreland,-37.93492,145.01758,5454,55.0,1,0,0
Greensborough,3,h,785000,2017-09-23,16.1,3088,3,1,2.0,137.0,Moreland,-37.69443,145.11245,8524,65.0,1,0,0
Glenroy,2,h,910000,2017-09-23,11.2,3046,2,1,1.0,126.0,Moreland,-37.71389,144.92158999999995,8870,58.5,1,0,0
Glenroy,3,h,1051000,2017-09-23,11.2,3046,3,2,2.0,112.0,Moreland,-37.70072,144.91662,8870,75.0,1,0,0
Glenroy,3,h,850000,2017-09-23,11.2,3046,3,1,1.0,126.0,Moreland,-37.70542,144.92263,8870,58.5,1,0,0
Glen Waverley,4,h,1631888,2017-09-23,16.7,3150,4,2,2.0,126.0,Moreland,-37.88551,145.17559,15321,65.0,1,0,0
Glen Waverley,4,h,1214000,2017-09-23,16.7,3150,4,2,2.0,126.0,Moreland,-37.8893,145.18747,15321,53.0,1,0,0
Glen Waverley,3,h,2450000,2017-09-23,16.7,3150,3,1,0.0,126.0,Moreland,-37.87376,145.15238,15321,53.0,1,0,0
Glen Waverley,4,h,1190000,2017-09-23,16.7,3150,4,2,2.0,126.0,Moreland,-37.89231,145.15141,15321,53.0,1,0,0
Glen Iris,3,h,1285000,2017-09-23,7.3,3146,3,2,2.0,101.0,Moreland,-37.84967,145.08388,10412,85.0,1,0,0
Glen Huntly,1,u,600000,2017-09-23,10.1,3163,1,1,1.0,126.0,Moreland,-37.89154,145.04483000000005,2403,60.0,1,0,0
Gladstone Park,3,h,586000,2017-09-23,12.9,3043,3,1,1.0,126.0,Moreland,-37.68641,144.88487,3285,50.0,1,0,0
Frankston South,4,h,1350000,2017-09-23,38.0,3199,4,2,2.0,126.0,Moreland,-38.17488,145.1234,7566,60.0,1,0,0
Frankston,3,h,634000,2017-09-23,38.0,3199,3,1,1.0,126.0,Moreland,-38.14738,145.16653,17055,56.0,1,0,0
Forest Hill,4,h,950000,2017-09-23,15.4,3131,4,1,1.0,126.0,Moreland,-37.84137,145.17911999999995,4385,65.0,1,0,0
Forest Hill,4,h,1350000,2017-09-23,15.4,3131,4,2,2.0,653.0,Moreland,-37.84362,145.16976,4385,55.0,1,0,0
Coburg,3,h,960000,2017-09-23,6.7,3058,3,1,3.0,126.0,Moreland,-37.73913,144.96086,11204,85.0,1,0,0
Coburg,4,h,1000000,2017-09-23,6.7,3058,4,2,1.0,126.0,Moreland,-37.74234,144.95169,11204,85.0,1,0,0
Clayton South,3,h,800000,2017-09-23,17.5,3169,3,1,2.0,126.0,Moreland,-37.94146,145.11121,4734,55.0,1,0,0
Cheltenham,4,h,1160000,2017-09-23,17.9,3192,4,2,2.0,126.0,Moreland,-37.95272,145.06573,9758,55.0,1,0,0
Blackburn,3,h,786000,2017-09-23,13.4,3130,3,1,2.0,126.0,Moreland,-37.82151,145.16138999999995,5713,68.0,1,0,0
Black Rock,3,u,945000,2017-09-23,17.3,3193,3,2,2.0,126.0,Moreland,-37.97676,145.01851000000005,2866,45.0,1,0,0
Berwick,3,h,835000,2017-09-23,35.2,3806,3,2,2.0,126.0,Moreland,-38.03383,145.36314,17093,25.5,0,1,0
Bentleigh East,4,h,1675000,2017-09-23,13.8,3165,4,2,2.0,294.0,Moreland,-37.91608,145.05715,10969,55.0,1,0,0
Bentleigh East,2,h,1020000,2017-09-23,13.8,3165,2,1,2.0,115.0,Moreland,-37.93574,145.06169,10969,66.0,1,0,0
Bentleigh,4,h,1410000,2017-09-23,11.4,3204,4,3,4.0,214.0,Moreland,-37.92588,145.04808,6795,75.0,1,0,0
Bentleigh,5,h,1915000,2017-09-23,11.4,3204,5,2,2.0,126.0,Moreland,-37.92508,145.03606000000005,6795,60.0,1,0,0
Beaumaris,3,h,1150000,2017-09-23,17.3,3193,3,2,2.0,126.0,Moreland,-37.97316,145.04041999999995,5366,29.0,1,0,0
Bayswater North,3,h,724000,2017-09-23,23.2,3153,3,2,2.0,147.0,Moreland,-37.82391,145.30266,3598,35.0,1,0,0
Bayswater North,3,h,800000,2017-09-23,23.2,3153,3,2,5.0,126.0,Moreland,-37.82534,145.29921000000004,3598,45.0,1,0,0
Bayswater,3,h,755000,2017-09-23,23.2,3153,3,2,4.0,126.0,Moreland,-37.85002,145.25964,5030,52.5,1,0,0
Balwyn North,4,h,1400000,2017-09-23,9.7,3104,4,2,1.0,126.0,Moreland,-37.79241,145.10445,7809,65.0,1,0,0
Balwyn,5,h,2580000,2017-09-23,7.9,3103,5,5,2.0,575.0,Moreland,-37.80199,145.06486,5682,16.0,1,0,0
Ashburton,3,h,1840000,2017-09-23,10.2,3147,3,1,2.0,126.0,Moreland,-37.8614,145.08436,3052,75.0,1,0,0
Ashburton,3,h,1210000,2017-09-23,10.2,3147,3,1,3.0,93.0,Moreland,-37.8696,145.0866,3052,70.0,1,0,0
Ascot Vale,3,t,1130000,2017-09-23,4.3,3032,3,2,1.0,126.0,Moreland,-37.77373,144.9311,6567,105.0,1,0,0
Armadale,3,h,1500000,2017-09-23,6.3,3143,3,1,2.0,115.0,Moreland,-37.86275,145.02364,4836,125.0,1,0,0
Armadale,4,h,3000000,2017-09-23,6.3,3143,4,3,2.0,180.0,Moreland,-37.86345,145.02454,4836,110.0,1,0,0
Altona North,4,h,970000,2017-09-23,9.4,3025,4,1,5.0,126.0,Moreland,-37.83224,144.85299999999995,5132,60.0,1,0,0
Altona North,3,h,980000,2017-09-23,9.4,3025,3,1,2.0,126.0,Moreland,-37.82853,144.85091,5132,60.0,1,0,0
Altona Meadows,4,h,750000,2017-09-23,15.5,3028,4,2,2.0,232.0,Moreland,-37.87941,144.76935,7630,29.0,1,0,0
Albion,3,h,760000,2017-09-23,10.5,3020,3,1,1.0,121.0,Moreland,-37.78036,144.8195,2185,75.0,1,0,0
Albert Park,3,h,2100000,2017-09-23,3.0,3206,3,2,2.0,125.0,Moreland,-37.84388,144.95303,3280,135.0,1,0,0
Albanvale,3,h,565000,2017-09-23,14.0,3021,3,1,2.0,126.0,Moreland,-37.74521,144.76863,1899,45.0,1,0,0
Airport West,3,h,850000,2017-09-23,10.4,3042,3,1,2.0,96.0,Moreland,-37.72739,144.88235,3464,75.0,1,0,0
Airport West,3,h,860000,2017-09-23,10.4,3042,3,2,2.0,126.0,Moreland,-37.72057,144.87558,3464,45.0,1,0,0
Aberfeldie,5,h,1830000,2017-09-23,7.5,3040,5,4,4.0,373.0,Moreland,-37.7595,144.89427,1543,11.0,1,0,0
Blackburn North,5,h,1555000,2017-09-23,13.4,3130,5,2,2.0,126.0,Moreland,-37.80425,145.14477,2867,60.0,1,0,0
Huntingdale,3,h,1205000,2017-09-23,12.3,3166,3,2,4.0,0.0,Moreland,-37.90823,145.10851,768,65.0,1,0,0
Blackburn North,4,h,1475000,2017-09-23,13.4,3130,4,2,2.0,240.0,Moreland,-37.80505,145.14919,2867,14.0,1,0,0
Bonbeach,3,h,965000,2017-09-23,27.0,3196,3,2,2.0,127.0,Moreland,-38.06866,145.12677,2887,75.0,1,0,0
Cheltenham,3,h,1160000,2017-09-23,17.9,3192,3,2,2.0,134.0,Moreland,-37.9583,145.06041000000005,9758,45.0,1,0,0
Cheltenham,3,t,795000,2017-09-23,17.9,3192,3,2,2.0,137.0,Moreland,-37.95656,145.06926,9758,12.0,1,0,0
Cheltenham,3,h,1015000,2017-09-23,17.9,3192,3,1,2.0,126.0,Moreland,-37.96488,145.05276,9758,55.0,1,0,0
Cheltenham,3,h,1100000,2017-09-23,17.9,3192,3,2,2.0,126.0,Moreland,-37.97462,145.07906,9758,55.0,1,0,0
Caroline Springs,3,h,646000,2017-09-23,14.8,3023,3,1,2.0,171.0,Moreland,-37.73917,144.72874,7719,21.0,1,0,0
Carnegie,1,u,381000,2017-09-23,10.1,3163,1,1,1.0,55.0,Moreland,-37.88642,145.05979,7822,55.0,1,0,0
Carnegie,4,h,1966000,2017-09-23,10.1,3163,4,2,2.0,181.0,Moreland,-37.89184,145.06056,7822,120.0,1,0,0
Camberwell,5,h,2800000,2017-09-23,7.7,3124,5,2,2.0,254.0,Moreland,-37.83825,145.08163000000005,8920,35.0,1,0,0
Camberwell,4,h,2850000,2017-09-23,7.7,3124,4,2,8.0,126.0,Moreland,-37.84578,145.08436,8920,65.0,1,0,0
Burwood East,3,h,680000,2017-09-23,14.7,3151,3,1,1.0,126.0,Moreland,-37.85777,145.14009,4048,43.0,1,0,0
Burnside Heights,3,h,655000,2017-09-23,14.8,3023,3,2,2.0,126.0,Moreland,-37.73244,144.75669,1686,18.0,1,0,0
Bundoora,3,h,745000,2017-09-23,12.1,3083,3,1,2.0,126.0,Moreland,-37.70762,145.07179,10175,55.0,1,0,0
Bulleen,3,h,1331000,2017-09-23,10.8,3105,3,2,2.0,158.0,Moreland,-37.76823,145.08103,4480,55.0,1,0,0
Bulleen,4,h,1300000,2017-09-23,10.8,3105,4,2,3.0,120.0,Moreland,-37.77352,145.09843999999995,4480,65.0,1,0,0
Brunswick West,3,h,1080000,2017-09-23,5.2,3055,3,1,2.0,126.0,Moreland,-37.76563,144.94111,7082,65.0,1,0,0
Brunswick West,3,h,1000000,2017-09-23,5.2,3055,3,1,2.0,105.0,Moreland,-37.75744,144.94945,7082,75.0,1,0,0
Brunswick East,2,u,522000,2017-09-23,4.0,3057,2,1,1.0,126.0,Moreland,-37.77315,144.97161,5533,55.0,1,0,0
Brunswick East,2,h,1065000,2017-09-23,4.0,3057,2,1,1.0,126.0,Moreland,-37.76321,144.97836999999996,5533,55.0,1,0,0
Brunswick,4,h,1770000,2017-09-23,5.2,3056,4,2,3.0,187.0,Moreland,-37.76296,144.97239,11918,95.0,1,0,0
Brunswick,4,h,1275000,2017-09-23,5.2,3056,4,1,2.0,126.0,Moreland,-37.75883,144.96749,11918,99.0,1,0,0
Brunswick,4,h,1630000,2017-09-23,5.2,3056,4,2,1.0,174.0,Moreland,-37.77081,144.96318,11918,145.0,1,0,0
Brunswick,3,h,1325000,2017-09-23,5.2,3056,3,1,1.0,120.0,Moreland,-37.75877,144.97316,11918,105.0,1,0,0
Brunswick,3,h,1280000,2017-09-23,5.2,3056,3,1,2.0,126.0,Moreland,-37.77695,144.95785,11918,99.0,1,0,0
Brunswick,3,h,1150000,2017-09-23,5.2,3056,3,1,1.0,126.0,Moreland,-37.75992,144.95664,11918,125.0,1,0,0
Brooklyn,3,h,901000,2017-09-23,6.4,3012,3,2,3.0,126.0,Moreland,-37.8227,144.84094,962,15.0,1,0,0
Broadmeadows,3,h,575500,2017-09-23,14.0,3047,3,1,3.0,126.0,Moreland,-37.6798,144.90936000000005,4294,60.0,1,0,0
Box Hill,2,u,653000,2017-09-23,10.9,3128,2,1,1.0,77.0,Moreland,-37.8179,145.1341,4605,55.0,1,0,0
Blackburn South,4,h,1229000,2017-09-23,13.4,3130,4,2,2.0,115.0,Moreland,-37.84378,145.13407,4387,65.0,1,0,0
Ivanhoe East,4,h,2040000,2017-09-23,7.8,3079,4,2,2.0,126.0,Moreland,-37.7709,145.05676,1554,74.0,1,0,0
Jacana,3,h,605000,2017-09-23,14.0,3047,3,1,0.0,126.0,Moreland,-37.68775,144.90941999999995,851,65.0,1,0,0
Kealba,3,h,572000,2017-09-23,14.0,3021,3,1,2.0,125.0,Moreland,-37.73522,144.82044,1202,50.0,1,0,0
Strathmore,3,h,810000,2017-09-23,8.2,3041,3,1,3.0,134.0,Moreland,-37.73084,144.92238,3284,55.0,1,0,0
Strathmore,4,h,1625000,2017-09-23,8.2,3041,4,3,2.0,126.0,Moreland,-37.73545,144.92164,3284,75.0,1,0,0
St Kilda,2,h,1000000,2017-09-23,5.0,3182,2,1,2.0,134.0,Moreland,-37.86191,144.98655,13240,125.0,1,0,0
St Kilda,4,h,2680000,2017-09-23,5.0,3182,4,2,1.0,265.0,Moreland,-37.86569,144.97919,13240,135.0,1,0,0
St Helena,3,h,897000,2017-09-23,16.1,3088,3,2,2.0,150.0,Moreland,-37.68969,145.12366,915,40.0,1,0,0
St Albans,3,h,549500,2017-09-23,14.0,3021,3,1,2.0,126.0,Moreland,-37.7502,144.80626,14042,50.0,1,0,0
St Albans,3,h,645000,2017-09-23,14.0,3021,3,1,1.0,126.0,Moreland,-37.74295,144.81009,14042,50.0,1,0,0
Springvale,3,h,881000,2017-09-23,20.8,3171,3,1,4.0,140.0,Moreland,-37.94434,145.16289,7412,70.0,1,0,0
South Morang,4,h,658500,2017-09-23,20.5,3752,4,2,2.0,187.0,Moreland,-37.63534,145.09081,7969,17.0,1,0,0
South Melbourne,2,t,817000,2017-09-23,1.9,3205,2,2,1.0,126.0,Moreland,-37.83401,144.96653999999995,5943,125.0,1,0,0
South Melbourne,2,h,1151000,2017-09-23,1.9,3205,2,1,2.0,95.0,Moreland,-37.83281,144.96633,5943,135.0,1,0,0
Seddon,2,h,680000,2017-09-23,5.1,3011,2,1,0.0,88.0,Moreland,-37.80257,144.88811,2417,125.0,1,0,0
Sandringham,4,t,1050000,2017-09-23,15.2,3191,4,2,1.0,184.0,Moreland,-37.94723,145.02268,4497,15.0,1,0,0
Roxburgh Park,3,h,426000,2017-09-23,20.6,3064,3,2,2.0,134.0,Moreland,-37.62191,144.92158,5833,21.0,1,0,0
Rosanna,3,h,850000,2017-09-23,8.9,3084,3,1,2.0,126.0,Moreland,-37.72998,145.06134,3540,65.0,1,0,0
Rosanna,3,h,1100000,2017-09-23,8.9,3084,3,1,2.0,126.0,Moreland,-37.74738,145.07698,3540,65.0,1,0,0
Ringwood North,5,h,1100000,2017-09-23,19.9,3134,5,3,2.0,126.0,Moreland,-37.78958,145.23886000000005,3619,29.0,1,0,0
Ringwood,4,h,999999,2017-09-23,19.9,3134,4,2,2.0,126.0,Moreland,-37.79053,145.2472,7785,48.0,1,0,0
Richmond,3,h,1900000,2017-09-23,2.4,3121,3,1,1.0,126.0,Moreland,-37.81981,145.00538999999995,14949,55.0,1,0,0
Richmond,1,u,400000,2017-09-23,2.4,3121,1,1,1.0,51.0,Moreland,-37.82009,145.0038,14949,13.0,1,0,0
Reservoir,3,h,1400000,2017-09-23,12.0,3073,3,1,6.0,115.0,Moreland,-37.72765,144.98953,21650,105.0,1,0,0
Reservoir,3,h,800000,2017-09-23,12.0,3073,3,1,1.0,126.0,Moreland,-37.71922,145.01806000000005,21650,55.0,1,0,0
Reservoir,5,h,1000000,2017-09-23,12.0,3073,5,2,6.0,361.0,Moreland,-37.70176,145.0118,21650,21.0,1,0,0
Reservoir,4,h,785000,2017-09-23,12.0,3073,4,2,2.0,126.0,Moreland,-37.69583,144.98056,21650,55.0,1,0,0
Reservoir,3,h,855000,2017-09-23,12.0,3073,3,1,2.0,126.0,Moreland,-37.72318,145.01556000000005,21650,55.0,1,0,0
Reservoir,4,h,1190000,2017-09-23,12.0,3073,4,2,3.0,126.0,Moreland,-37.71556,145.01129,21650,55.0,1,0,0
Reservoir,3,h,890000,2017-09-23,12.0,3073,3,1,2.0,126.0,Moreland,-37.7183,145.02253000000005,21650,55.0,1,0,0
Sunbury,3,h,657500,2017-09-23,31.7,3429,3,2,1.0,167.0,Moreland,-37.5877,144.73734,14092,24.0,1,0,0
Reservoir,3,h,680000,2017-09-23,12.0,3073,3,1,1.0,126.0,Moreland,-37.7104,145.00717,21650,55.0,1,0,0
Sunbury,3,h,778000,2017-09-23,31.7,3429,3,2,1.0,126.0,Moreland,-37.57858,144.72349,14092,35.0,1,0,0
Sunbury,4,h,605000,2017-09-23,31.7,3429,4,2,2.0,192.0,Moreland,-37.58457,144.70005,14092,25.0,1,0,0
Yarraville,3,h,1300000,2017-09-23,6.3,3013,3,2,2.0,126.0,Moreland,-37.81732,144.89091000000005,6543,75.0,1,0,0
Williamstown,3,h,832000,2017-09-23,6.8,3016,3,1,1.0,126.0,Moreland,-37.85808,144.89268,6380,45.0,1,0,0
Wheelers Hill,5,h,1660000,2017-09-23,16.7,3150,5,2,2.0,291.0,Moreland,-37.90001,145.18688,7392,35.0,1,0,0
Wheelers Hill,3,h,1025000,2017-09-23,16.7,3150,3,1,2.0,126.0,Moreland,-37.90823,145.16173,7392,50.5,1,0,0
Westmeadows,2,h,560000,2017-09-23,16.5,3049,2,2,2.0,126.0,Moreland,-37.67909,144.87524,2474,45.0,1,0,0
West Footscray,3,h,879000,2017-09-23,6.4,3012,3,1,2.0,126.0,Moreland,-37.79285,144.86969,5058,75.0,1,0,0
West Footscray,3,h,840000,2017-09-23,6.4,3012,3,1,3.0,95.0,Moreland,-37.79613,144.86741999999995,5058,75.0,1,0,0
Werribee,3,h,430000,2017-09-23,14.7,3030,3,1,1.0,126.0,Moreland,-37.88178,144.66125,16166,40.5,1,0,0
Werribee,3,h,515000,2017-09-23,14.7,3030,3,2,1.0,115.0,Moreland,-37.89423,144.64131,16166,40.0,1,0,0
Wantirna South,5,h,1400000,2017-09-23,14.7,3152,5,2,2.0,126.0,Moreland,-37.87079,145.22988,7082,28.0,1,0,0
Wantirna South,5,h,1180000,2017-09-23,14.7,3152,5,2,4.0,258.0,Moreland,-37.86328,145.21477,7082,45.0,1,0,0
Wantirna,4,h,920000,2017-09-23,14.7,3152,4,2,2.0,126.0,Moreland,-37.86231,145.22633000000005,5424,45.0,1,0,0
Vermont South,4,h,1202000,2017-09-23,17.2,3133,4,2,2.0,159.0,Moreland,-37.84919,145.17436,4280,45.0,1,0,0
Vermont,4,h,1260000,2017-09-23,17.2,3133,4,2,3.0,166.0,Moreland,-37.84454,145.18881000000005,4181,52.0,1,0,0
Thomastown,3,h,720000,2017-09-23,15.3,3074,3,1,1.0,126.0,Moreland,-37.67939,145.00143,7955,50.0,1,0,0
The Basin,3,h,700000,2017-09-23,27.0,3154,3,2,3.0,126.0,Moreland,-37.85229,145.30281000000005,1690,65.0,1,0,0
Templestowe Lower,3,h,1250000,2017-09-23,12.4,3107,3,2,2.0,126.0,Moreland,-37.76649,145.10623,5420,55.0,1,0,0
Templestowe Lower,4,h,1561000,2017-09-23,12.4,3107,4,2,2.0,126.0,Moreland,-37.76497,145.11077,5420,55.0,1,0,0
Templestowe,4,h,910000,2017-09-23,15.5,3106,4,2,2.0,170.0,Moreland,-37.75436,145.11938999999995,6202,45.0,1,0,0
Taylors Lakes,3,h,600000,2017-09-23,15.5,3038,3,2,2.0,126.0,Moreland,-37.71176,144.80271000000005,5336,32.0,1,0,0
Taylors Lakes,4,h,751000,2017-09-23,15.5,3038,4,2,2.0,364.0,Moreland,-37.68646,144.77247,5336,27.0,1,0,0
Taylors Lakes,3,h,746000,2017-09-23,15.5,3038,3,2,2.0,126.0,Moreland,-37.69616,144.78587,5336,32.0,1,0,0
Surrey Hills,3,h,2350000,2017-09-23,10.2,3127,3,2,0.0,126.0,Moreland,-37.82195,145.08968000000004,5457,75.0,1,0,0
Surrey Hills,4,h,1910000,2017-09-23,10.2,3127,4,3,2.0,256.0,Moreland,-37.82671,145.11068,5457,11.0,1,0,0
Sunshine West,3,h,555000,2017-09-23,10.5,3020,3,2,1.0,126.0,Moreland,-37.79498,144.79545,6763,55.0,1,0,0
Sunshine North,4,h,895000,2017-09-23,10.5,3020,4,2,2.0,126.0,Moreland,-37.76586,144.85193,4217,65.0,1,0,0
Sunbury,4,h,600000,2017-09-23,31.7,3429,4,2,1.0,116.0,Moreland,-37.57231,144.70429,14092,45.0,1,0,0
Sunbury,5,h,675000,2017-09-23,31.7,3429,5,3,2.0,208.0,Moreland,-37.59115,144.72581,14092,25.0,1,0,0
Yarraville,3,h,1455000,2017-09-23,6.3,3013,3,2,2.0,125.0,Moreland,-37.81111,144.88759,6543,115.0,1,0,0
Reservoir,3,h,901000,2017-09-23,12.0,3073,3,1,2.0,126.0,Moreland,-37.69618,145.01289,21650,55.0,1,0,0
Preston,3,h,820000,2017-09-23,8.4,3072,3,1,2.0,126.0,Moreland,-37.74305,145.01811999999995,14577,75.0,1,0,0
Mount Waverley,4,h,1400000,2017-09-23,14.2,3149,4,2,2.0,126.0,Moreland,-37.86301,145.14145,13366,55.0,1,0,0
Mooroolbark,3,h,835000,2017-09-23,26.5,3138,3,2,1.0,126.0,Moreland,-37.77403,145.30445,8280,52.0,0,1,0
Moonee Ponds,3,h,1162000,2017-09-23,6.2,3039,3,1,2.0,129.0,Moreland,-37.76996,144.93466,6232,60.0,1,0,0
Mitcham,3,h,902000,2017-09-23,17.2,3132,3,2,2.0,126.0,Moreland,-37.82863,145.19506,6871,50.0,1,0,0
Mitcham,5,h,1150000,2017-09-23,17.2,3132,5,2,2.0,126.0,Moreland,-37.81153,145.1855,6871,55.0,1,0,0
Mitcham,4,h,890000,2017-09-23,17.2,3132,4,2,2.0,166.0,Moreland,-37.80961,145.1847,6871,60.0,1,0,0
Mill Park,3,h,665000,2017-09-23,17.9,3082,3,1,4.0,126.0,Moreland,-37.67121,145.06246000000004,10529,40.0,1,0,0
Mentone,3,h,815000,2017-09-23,20.0,3194,3,2,2.0,126.0,Moreland,-37.98227,145.08133999999995,6162,45.0,1,0,0
